arm,sweep,model,repeat_index,task,signature,test,weight,threshold_p,n,block_len,theta,null,boot_p,direction_correct
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,17,3,0.8823529411764706,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,17,3,0.3999327900524534,0.0,0.0005025125628140704,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,17,3,0.11808198473867937,0.0,0.544727636181909,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,3,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,3,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,3,2,0.3333333333333333,0.5,0.49825087456271866,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.8333333333333334,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.0,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.9166666666666666,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.18526552766503857,0.0,0.8440779610194903,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,14,2,-0.18946618668626838,0.0,0.6940822467402207,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,2,2,0.5,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,14,2,0.35714285714285715,0.5,0.8255872063968016,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.4666666666666667,0.5,0.8600699650174912,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,14,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.3030644901238066,0.0,0.0384807596201899,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,7,2,0.8571428571428571,0.55,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,17,3,0.0,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,17,3,0.5294117647058824,0.5,0.5692153923038481,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,1,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,8,2,1.0,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,39,3,0.02564102564102564,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,39,3,0.20512820512820512,0.5,0.9945027486256871,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,39,3,0.009919028340080972,0.0,0.3448275862068966,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,40,3,0.15,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,80,4,-0.30033329601247527,0.0,0.06096951524237881,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,89,4,0.7640449438202247,0.5,0.0009995002498750624,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,grid_bandit,within_block_learning,correlation_test,1.0,0.05,89,4,0.15543527855432326,0.0,0.11394302848575712,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,89,4,-0.006852212420719649,0.0,0.42278860569715143,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,6,2,0.3333333333333333,0.5,0.8100949525237381,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,3,2,0.6666666666666666,0.5,0.48425787106446777,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,4,2,0.75,0.5,0.11794102948525736,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,4,2,0.5,0.5,0.6561719140429785,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,23,3,0.7424242424242424,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,23,3,0.8695652173913043,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,23,3,0.2987374280401253,0.0,0.9280359820089955,False
panel,rebuttal_v1_launch_20260724_211936,qwen3-vl-235b-instruct,1,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,7,2,0.42857142857142855,0.5,0.6676661669165417,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.125,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.3875,0.5,0.8850574712643678,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.04501694817394174,0.0,0.47926036981509246,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.1,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,-0.6705932119292832,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.8727272727272727,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.36808487004503415,0.0,0.0024987506246876563,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,-0.00697742608003426,0.0,0.312343828085957,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,64,4,0.5796078874392718,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,60,4,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,64,4,0.5037589232191658,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,64,4,0.11312075136377979,0.0,0.8575712143928036,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.0,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.7000000000000001,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,0.0,0.0,0.5483383685800605,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.85,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,-0.24581599574043683,0.0,0.09095452273863068,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,37,3,0.09971779103189293,0.0,0.146,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,30,3,-0.1210594147323834,0.0,0.2703648175912044,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,12,2,0.6666666666666666,0.5,0.05547226386806597,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,37,3,0.8108108108108109,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,repeated_games,above_chance_coordination_bos,proportion_test,1.5,0.05,15,2,0.5333333333333333,0.5,0.5052473763118441,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,repeated_games,round_rt_speedup,correlation_test,1.0,0.05,30,3,-0.05304218623180252,0.0,0.5427286356821589,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.9375,0.05,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,serial_recall_v2,similarity_aids_recall,correlation_test,1.5,0.05,16,3,-0.3464101615137755,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,-0.25,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.27891596879178293,0.0,0.8000999500249875,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,73,4,0.3972602739726027,0.55,0.9940029985007496,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,visual_recognition,above_chance_discrimination,paired_proportion_test,2.0,0.05,100,5,0.0,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,visual_recognition,above_chance_accuracy,proportion_test,1.5,0.05,100,5,0.5,0.5,0.47176411794102946,False
panel,rebuttal_v1_launch_20260724_211936,gemini-3-flash-preview,2,visual_recognition,low_false_alarm_rate,proportion_test,0.5,0.05,50,4,0.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.025,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.25,0.5,0.9985007496251874,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.17355217358642283,0.0,0.035982008995502246,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,50,4,0.22,0.5,0.0009995002498750624,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,grid_bandit,value_directed_exploitation,correlation_test,1.5,0.05,99,5,-0.10109080954642809,0.0,0.1294352823588206,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,110,5,0.6181818181818182,0.5,0.03798100949525238,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,grid_bandit,within_block_learning,correlation_test,1.0,0.05,110,5,0.17914231133305772,0.0,0.10694652673663169,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,grid_bandit,within_block_rt_speedup,correlation_test,1.0,0.05,110,5,-0.06812942822260848,0.0,0.16541729135432284,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,5,2,0.6,0.5,0.5137431284357821,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,2,2,0.5,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,51,4,0.6123076923076923,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,51,4,0.803921568627451,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,51,4,0.41215743970353,0.0,0.9490254872563718,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,7,2,0.42857142857142855,0.5,0.8105947026486756,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,repeated_games,tit_for_tat_reciprocity_pd,conditional_proportion_contrast,1.5,0.05,8,2,-0.16666666666666666,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,repeated_games,cooperation_when_opp_cooperated,proportion_test,1.0,0.05,2,2,0.0,0.5,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,serial_recall_v2,above_chance_recall,proportion_test,1.5,0.05,16,3,0.0,0.05,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,serial_recall_v2,high_vs_low_sim_advantage,paired_proportion_test,1.0,0.05,8,2,0.0,0.0,1.0,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,serial_recall_v2,similarity_rt_effect,correlation_test,1.0,0.05,16,3,0.3031695312954162,0.0,0.9830084957521239,False
panel,rebuttal_v1_launch_20260724_211936,gpt-5.4-nano,2,tiny_alchemy,above_chance_discovery,proportion_test,2.0,0.05,5,2,0.8,0.55,0.06196901549225387,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,effort_foraging,above_chance_mvt_match,proportion_test,1.5,0.05,80,4,0.275,0.5,0.9920039980009995,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,effort_foraging,above_chance_total_reward,proportion_test,1.0,0.05,80,4,0.55,0.5,0.30434782608695654,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,effort_foraging,harvest_rt_speedup,correlation_test,1.0,0.05,80,4,-0.18836298909051394,0.0,0.0814592703648176,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,grid_bandit,kraken_avoidance_in_risky,proportion_test,1.5,0.05,6,2,0.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,grid_bandit,above_chance_reward,proportion_test,1.0,0.05,6,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,marbles_risk,ev_sensitivity,correlation_test,2.0,0.05,10,2,0.5058601000664926,0.0,0.010994502748625687,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,marbles_risk,above_chance_ev_optimal,proportion_test,1.5,0.05,10,2,0.7,0.5,0.051974012993503245,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,marbles_risk,magnitude_effect_high_payoff,correlation_test,1.0,0.05,10,2,-0.3644054444067475,0.0,0.8072289156626506,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,marbles_risk,ev_difference_rt_effect,correlation_test,1.0,0.05,10,2,0.4680872686336497,0.0,0.9725137431284357,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,moral_machine,utilitarian_preference,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,moral_machine,age_preference_save_young,proportion_test,1.0,0.05,10,2,0.7,0.5,0.017491254372813594,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,moral_machine,species_preference_save_human,proportion_test,1.5,0.05,10,2,1.0,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,moral_machine,legality_preference_save_lawful,proportion_test,1.0,0.05,6,2,0.6666666666666666,0.5,0.2108945527236382,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,phishing_detection_v2,above_chance_discrimination,paired_proportion_test,2.0,0.05,60,4,0.6333333333333333,0.0,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,phishing_detection_v2,learning_effect,paired_proportion_test,1.5,0.05,20,3,-0.20000000000000007,0.0,0.9197592778335005,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,phishing_detection_v2,above_chance_overall,proportion_test,1.0,0.05,60,4,0.8166666666666667,0.5,0.0004997501249375312,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,phishing_detection_v2,practice_rt_speedup,correlation_test,1.0,0.05,60,4,0.20444818284044022,0.0,0.8765617191404298,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,random_dot_motion_v2,coherence_accuracy_psychometric,correlation_test,2.0,0.05,37,3,-0.2049939654051851,0.0,0.9185407296351824,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,random_dot_motion_v2,coherence_rt_chronometric,correlation_test,1.5,0.05,21,3,0.3118716030956782,0.0,0.848575712143928,False
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,random_dot_motion_v2,above_chance_low_coherence,proportion_test,0.5,0.05,13,2,0.6153846153846154,0.5,0.17691154422788605,True
panel,rebuttal_v1_launch_20260724_211936,kimi-k2.5,2,random_dot_motion_v2,above_chance_overall,proportion_test,1.0,0.05,37,3,0.5675675675675675,0.5,0.20739630184907545,True
